Post_Date,Post_Time,Customer_Name,type_hire,festival,Wanted_Shop,Wanted_District,Wanted_Table_Date,Date_of_week,Wanted_Zone,Wanted_Count,Count_Specified,Raw_Message
2023-09-23,12:05,Z,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-23,เสาร์,,1,True,หาโต๊ะรีเพล 1 โต๊ะครับ
2023-09-23,12:28,#LLVJQPQLY,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-09-23,เสาร์,,1,False,มีใครปล่อยรัสตี้มั้ย
2023-09-23,12:29,212121,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-23,เสาร์,,1,False,มีใครปล่อยรีเพลย์มั้ยคะ
2023-09-23,14:24,ruby,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-09-23,เสาร์,,1,False,หาโต๊ะ Rusty ค่า มีใครปล่อยมั้ยคะ
2023-09-23,16:51,ง๋องเเง๊บไบไาเนไ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-23,เสาร์,,1,False,ตามหาโต๊ะรีเพลค่ะ
2023-09-23,18:58,งง,หาโต๊ะ,วันปกติ,,,2023-09-23,เสาร์,,1,False,มีใครปล่อยโต๊ะอีกไหมค้าาา🥹🥹🥹
2023-09-24,18:57,ลลลลลลลลล,จ้างเฝ้าโต๊ะ,วันปกติ,traphouse,ในเมือง,2023-09-24,อาทิตย์,,1,False,หาคนนั่งโต๊ะ ร้าน Trap งับ
2023-09-29,12:03,B🌈,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-29,ศุกร์,,2,True,หาโต๊ะรีเพลย์ 2 โต๊ะครับ
2023-09-29,13:19,Tar,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-09-29,ศุกร์,,1,False,หารัสตี้ค่า
2023-09-29,14:32,neeny,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-29,ศุกร์,,1,False,หาโต๊ะรีเพล โต๊ะเดียวค่ะ
2023-09-29,16:02,Aonnii,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-29,ศุกร์,,1,False,หาคนนั่งรีเพลให้งับ
2023-09-29,19:03,ar,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-29,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพลครับ
2023-09-29,19:28,Te,จ้างเฝ้าโต๊ะ,วันปกติ,Bennington,หลังมอ,2023-09-29,ศุกร์,,1,False,หาคนนั่งโต๊ะเบนครับ
2023-09-29,19:50,นักนั่งโต๊ะ,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-29,ศุกร์,,1,False,หาคนนั่งรีเพลค่ะ
2023-09-29,20:08,ง้อง,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-01,อาทิตย์,,1,False,หาคนปล่อยโต๊ะรีเพลย์1ค่ะ
2023-09-29,22:03,tties,หาโต๊ะ,วันปกติ,SoldOut,หลังมอ,2023-09-29,ศุกร์,,1,False,มีใครรับเอาโต๊ะโซลเอ้ามั้ยคะ
2023-09-30,12:01,งง,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-29,ศุกร์,,1,False,หาโต๊ะ 29 30 รีเพลค่ะ
2023-09-30,12:01,งง,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-30,เสาร์,,1,False,หาโต๊ะ 29 30 รีเพลค่ะ
2023-09-30,12:04,นักนั่งโต๊ะ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-05,พฤหัสบดี,,1,False,หาโต๊ะรีเพล โต๊ะ 5 หรือ 10 คืะ
2023-09-30,12:04,นักนั่งโต๊ะ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-10,อังคาร,,1,False,หาโต๊ะรีเพล โต๊ะ 5 หรือ 10 คืะ
2023-09-30,16:09,จัสมิน,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-30,เสาร์,,1,False,หาคนนั่งรีเพล
2023-09-30,18:17,Baby,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-09-30,เสาร์,,1,False,หาโต๊ะรีเพลค่ะ
2023-09-30,19:05,tties,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2023-09-30,เสาร์,,1,False,หาคนนั่งโต๊ะ#ค่ะ
2023-10-01,02:01,จัดมาครับพี่,จ้างวอร์กอิน,วันปกติ,Replayground,หลังมอ,2023-10-01,อาทิตย์,WALK,1,False,มีใครรับกดโต๊ะรีเพลย์มั้ยคะไม่อยากได้โซน walk in🥲
2023-10-01,19:07,Ft,จ้างเฝ้าโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-10-01,อาทิตย์,,1,False,หาคนนั่งโต๊ะรัสตี้ค่ะ
2023-10-06,12:07,Fridayy,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-06,ศุกร์,,3,True,มีใครปล่อยรีเพลมั้ยคะ ต้องการ3 โต๊ะ
2023-10-06,12:08,Ployyyy,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-03,อังคาร,,4,True,มีใครปล่อยโต๊ะรีเพลมั้ยคะ3-4โต๊ะก็ได้ค่ะ
2023-10-06,12:17,RAMA,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-06,ศุกร์,,1,False,หาโต๊ะรีเพลค่ะ
2023-10-06,17:31,คคคคคคร,จ้างเฝ้าโต๊ะ,วันปกติ,,,2023-10-06,ศุกร์,,1,False,หาคนนั่งค่า ราคาถูก
2023-10-06,18:24,tties,จ้างเฝ้าโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2023-10-06,ศุกร์,,1,False,หาคนนั่งโต๊ะ # ค่ะ
2023-10-06,20:20,Lijin,จ้างเฝ้าโต๊ะ,วันปกติ,,ในเมือง,2023-10-06,ศุกร์,,1,False,มีคนรับนั่งโต๊ะในเมืองมั้ยคะ
2023-10-07,12:38,Cx,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-10-07,เสาร์,,1,False,หาโต๊ะรัสตี้
2023-10-07,15:19,Cx,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-10-07,เสาร์,,1,False,หาโต๊ะRusty
2023-10-07,15:35,งง,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-19,พฤหัสบดี,19,1,True,หาโต๊ะรี1 โต๊ะขอโซน19 20 24 25
2023-10-07,15:35,งง,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,19,1,True,หาโต๊ะรี1 โต๊ะขอโซน19 20 24 25
2023-10-07,15:35,งง,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-24,อังคาร,19,1,True,หาโต๊ะรี1 โต๊ะขอโซน19 20 24 25
2023-10-07,15:35,งง,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-25,พุธ,19,1,True,หาโต๊ะรี1 โต๊ะขอโซน19 20 24 25
2023-10-07,17:55,จัดมาครับพี่,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-07,เสาร์,,1,False,หาคนนั่งรีเพลย์ค่ะ บอกเรทมาด้วยเลยงับ
2023-10-07,18:19,fr,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-07,เสาร์,,1,False,หาคนนั่งโต๊ะรีเพลค่ะ
2023-10-07,20:30,อะไรอ่ะ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-07,เสาร์,,1,True,หาโต๊ะรีเพล1โต๊ะค่ะ
2023-10-08,14:21,นักนั่งโต๊ะ,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-10-08,อาทิตย์,,1,False,หาโต๊ะรัสตี้ค่ะ
2023-10-08,18:33,😽💗🫶🏻,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-08,อาทิตย์,,1,False,หาคนนั่งโต๊ะรีเพลค่ะ
2023-10-10,14:42,;(,หาโต๊ะ,วันปกติ,,,2023-10-10,อังคาร,,1,False,มีใครมีมอไซค์ให้เช่ามั้ยคุ
2023-10-10,18:55,明,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-10,อังคาร,,1,False,หาคนนั่งรีเพลค่ะ
2023-10-12,13:22,RJ,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-10-12,พฤหัสบดี,,1,False,หาคนปล่อยโต๊ะรัชตี้ค่ะ
2023-10-13,17:30,...,หาโต๊ะ,วันปกติ,Bennington,หลังมอ,2023-10-13,ศุกร์,,4,True,หาโต๊ะเบนนิงตัน4โต๊ะครับ https://line.me/ti/p/PLidBsKTs5
2023-10-13,17:59,tties,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-10-13,ศุกร์,,1,False,มีใครมีรัสตี้มั้ยคะ
2023-10-13,19:51,นกรักพี่ตานะคะ,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2023-10-13,ศุกร์,,1,False,หาโต๊ะ#
2023-10-13,20:01,แบ่,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-13,ศุกร์,,1,False,หาโต๊ะรีเพค่า
2023-10-15,21:30,Winterfell,หาโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-10-15,อาทิตย์,,1,False,หาโต๊ะรัสตี้
2023-10-20,12:03,Kami,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,,3,True,หารีเพล3โต๊ะติดค่ะ
2023-10-20,14:36,RJ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,,2,True,หาโต๊ะรีเพลโซนม่วง ทางเดิน 2 โต๊ะค่ะ
2023-10-20,14:48,RJ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,,2,True,หาโต๊ะรีเพล2 โต๊ะค่ะ
2023-10-20,14:59,น้ำใส จุ๊บมั๊วะ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-11-03,ศุกร์,,4,True,หาโต๊ะรีเพล3-4โต๊ะค่ะ
2023-10-20,15:00,Sxi,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,,1,True,หารีเพล1โต๊ะค่ะ
2023-10-20,16:17,._.,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,,3,True,หารีเพล3โต๊ะ
2023-10-20,16:58,้,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,,1,True,หารีเพล1โต๊ะค่ะ
2023-10-20,18:15,RJ,จ้างเฝ้าโต๊ะ,วันปกติ,Rusty,ในเมือง,2023-10-20,ศุกร์,,1,False,หาคนนั่งรัชตี้
2023-10-20,18:18,fr,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพลค่ะ
2023-10-20,19:57,น้ำใส จุ๊บมั๊วะ,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-20,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพลตอนนี้ถึงสามทุ่มค่ะ
2023-10-20,23:43,ice,หาโต๊ะ,วันปกติ,SoldOut,หลังมอ,2023-10-20,ศุกร์,,1,False,หาโต๊ะโซลเอ้าค่ะ
2023-10-21,17:24,Ployyyy,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2023-10-21,เสาร์,,1,True,หาโต๊ะ#1โต๊ะค่ะ
2023-10-21,18:07,Skelleeylee,หาโต๊ะ,วันปกติ,Hashtags (#),หลังมอ,2023-10-21,เสาร์,,1,False,หาโต๊ะ # คับ
2023-10-21,18:17,RJ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-21,เสาร์,,1,False,หาโต๊ะรีเพลค่ะ
2023-10-21,19:14,Buss,จ้างเฝ้าโต๊ะ,วันปกติ,,หลังมอ,2023-10-21,เสาร์,,1,False,หาคนนั่งโต๊ะหลังมอครับ
2023-10-21,19:17,RJ,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-21,เสาร์,,1,False,หาคนนั่งรีเพล
2023-10-21,21:23,(?),หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-21,เสาร์,,1,False,หาโต๊ะรีเพลตอนนี้ทันไหมครับ5555
2023-10-22,19:35,mini,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-22,อาทิตย์,,1,False,หาโต๊ะรีเพค่า
2023-10-24,16:21,้,จ้างเฝ้าโต๊ะ,วันปกติ,,,2023-10-24,อังคาร,,1,False,หาคนนั่งโต๊ะ ขอชมละ90ค่ะ
2023-10-24,18:28,น้ำใส จุ๊บมั๊วะ,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-24,อังคาร,,1,False,หาคนนั่งรีเพสองทุ่มงับ
2023-10-25,05:07,งง,หาโต๊ะ,วันปกติ,,,2023-10-25,พุธ,,1,False,มีใครรับซื้อของก่อนนี้ไหมคะ
2023-10-26,12:06,ซอมอ,หาโต๊ะ,วันปกติ,Replayground,หลังมอ,2023-10-26,พฤหัสบดี,,1,False,มีใครปล่อยโต๊ะรีเพลมั้ยครับ
